Run Date: 27-apr-2014 
Semester: Spring 2014

 
Course	Title	Units	Lec/Sec	Days	Begin	End	Bldg/Room	Location	Instructor(s)
Aerospace Studies-ROTC	 	 	 	 	 	 	 	 	 	 
57120	Elective Studio (Voice)	3-9	A	TBA			TBA	Pittsburgh, Pennsylvania	Abreu
 	 	 	B	TBA			TBA	Pittsburgh, Pennsylvania	Lawrence
 	 	 	C	TBA			TBA	Pittsburgh, Pennsylvania	Totter
 	 	 	D	TBA			TBA	Pittsburgh, Pennsylvania	Instructor TBA
 	 	 	E	TBA			TBA	Pittsburgh, Pennsylvania	Instructor TBA
 	 	 	F	TBA			TBA	Pittsburgh, Pennsylvania	Instructor TBA
 	 	 	G	TBA			TBA	Pittsburgh, Pennsylvania	Instructor TBA
 	 	 	H	TBA			TBA	Pittsburgh, Pennsylvania	Instructor TBA
 	 	 	I	TBA			TBA	Pittsburgh, Pennsylvania	Instructor TBA
 	 	 	J	TBA			TBA	Pittsburgh, Pennsylvania	Instructor TBA
57121	Elective Studio (Piano)	3-9	A	TBA			TBA	Pittsburgh, Pennsylvania	Domencic
 	 	 	B	TBA			TBA	Pittsburgh, Pennsylvania	Gelman
 	 	 	C	TBA			TBA	Pittsburgh, Pennsylvania	Ojeda
 	 	 	D	TBA			TBA	Pittsburgh, Pennsylvania	Amato
 	 	 	E	TBA			TBA	Pittsburgh, Pennsylvania	Moon
 	 	 	F	TBA			TBA	Pittsburgh, Pennsylvania	Larocca
 	 	 	G	TBA			TBA	Pittsburgh, Pennsylvania	Li
 	Elective Studio (Piano):	 	 	 	 	 	 	 
 	Jazz Piano	 	H	TBA			TBA	Pittsburgh, Pennsylvania	Capizzi
 	 	 	I	TBA			TBA	Pittsburgh, Pennsylvania	Instructor TBA
 	 	 	J	TBA			TBA	Pittsburgh, Pennsylvania	Instructor TBA
57122	Elective Studio (Organ)	3-9	A	TBA			TBA	Pittsburgh, Pennsylvania	Wilkins
 	 	 	B	TBA			TBA	Pittsburgh, Pennsylvania	Instructor TBA
57123	Elective Studio (Harp)	3-9	A	TBA			TBA	Pittsburgh, Pennsylvania	Instructor TBA
 	 	 	B	TBA			TBA	Pittsburgh, Pennsylvania	Instructor TBA
57125	Elective Studio (Violin)	3-9	A	TBA			TBA	Pittsburgh, Pennsylvania	Glasgow Schotting
 	 	 	B	TBA			TBA	Pittsburgh, Pennsylvania	Grove
 	 	 	C	TBA			TBA	Pittsburgh, Pennsylvania	Instructor TBA
 	 	 	D	TBA			TBA	Pittsburgh, Pennsylvania	Instructor TBA
 	 	 	E	TBA			TBA	Pittsburgh, Pennsylvania	Instructor TBA
57126	Elective Studio (Viola)	3-9	A	TBA			TBA	Pittsburgh, Pennsylvania	Instructor TBA
 	 	 	B	TBA			TBA	Pittsburgh, Pennsylvania	Instructor TBA
57127	Elective Studio (Cello)	3-9	A	TBA			TBA	Pittsburgh, Pennsylvania	Tuttle
 	 	 	B	TBA			TBA	Pittsburgh, Pennsylvania	Premo
57128	Elective Studio (Double Bass)	3-9	A	TBA			TBA	Pittsburgh, Pennsylvania	Howard
 	 	 	B	TBA			TBA	Pittsburgh, Pennsylvania	Turner
57129	Elective Studio (Guitar)	3-9	A	TBA			TBA	Pittsburgh, Pennsylvania	Ferla
 	 	 	B	TBA			TBA	Pittsburgh, Pennsylvania	Marcinizyn
 	 	 	C	TBA			TBA	Pittsburgh, Pennsylvania	Godfrey
 	 	 	D	TBA			TBA	Pittsburgh, Pennsylvania	Negri
 	 	 	E	TBA			TBA	Pittsburgh, Pennsylvania	Rainey
 	 	 	F	TBA			TBA	Pittsburgh, Pennsylvania	Reeder
57130	Elective Studio (Flute)	3-9	A	TBA			TBA	Pittsburgh, Pennsylvania	Schott
 	 	 	B	TBA			TBA	Pittsburgh, Pennsylvania	Gist
57131	Elective Studio (Oboe)	3-9	A	TBA			TBA	Pittsburgh, Pennsylvania	Mezare
 	 	 	B	TBA			TBA	Pittsburgh, Pennsylvania	Instructor TBA
57132	Elective Studio (Clarinet)	3-9	A	TBA			DNM DNM	Pittsburgh, Pennsylvania	Keeling
 	 	 	B	TBA			DNM DNM	Pittsburgh, Pennsylvania	Taimanov
 	 	 	C	TBA			DNM DNM	Pittsburgh, Pennsylvania	Instructor TBA
57133	Elective Studio (Bassoon)	3-9	A	TBA			TBA	Pittsburgh, Pennsylvania	Whipple
 	 	 	B	TBA			TBA	Pittsburgh, Pennsylvania	Instructor TBA
57134	Elective Studio (Saxophone)	3-9	A	TBA			TBA	Pittsburgh, Pennsylvania	Defade
 	 	 	B	TBA			TBA	Pittsburgh, Pennsylvania	Quarrie
57135	Elective Studio (Horn)	3-9	A	TBA			TBA	Pittsburgh, Pennsylvania	Instructor TBA
 	 	 	B	TBA			TBA	Pittsburgh, Pennsylvania	Instructor TBA
57136	Elective Studio (Trumpet)	3-9	A	TBA			TBA	Pittsburgh, Pennsylvania	Instructor TBA
 	 	 	B	TBA			TBA	Pittsburgh, Pennsylvania	Wilson
57137	Elective Studio (Trombone)	3-9	A	TBA			TBA	Pittsburgh, Pennsylvania	Jackson
 	 	 	B	TBA			TBA	Pittsburgh, Pennsylvania	Instructor TBA
57138	Elective Studio (Euphonium)	3-9	A	TBA			TBA	Pittsburgh, Pennsylvania	Laduke
 	 	 	B	TBA			TBA	Pittsburgh, Pennsylvania	Instructor TBA
57139	Elective Studio (Tuba)	3-9	A	TBA			TBA	Pittsburgh, Pennsylvania	Stillwagon
 	 	 	B	TBA			TBA	Pittsburgh, Pennsylvania	Instructor TBA
57140	Elective Studio (Percussion)	3-9	A	TBA			TBA	Pittsburgh, Pennsylvania	Evans
 	 	 	B	TBA			TBA	Pittsburgh, Pennsylvania	Instructor TBA
57141	Elective Studio (Composition)	3-9	A	TBA			TBA	Pittsburgh, Pennsylvania	Amaya
 	 	 	B	TBA			TBA	Pittsburgh, Pennsylvania	Marcinizyn
57142	Elective Studio (Bagpipes)	3-9	A	TBA			TBA	Pittsburgh, Pennsylvania	Instructor TBA
 	 	 	B	TBA			TBA	Pittsburgh, Pennsylvania	Instructor TBA
57143	Elective Studio (Alexander Technique I)	3.0	A3	TBA			DNM DNM	Pittsburgh, Pennsylvania	Caruso
 	 	 	A4	TBA			DNM DNM	Pittsburgh, Pennsylvania	Caruso
 	 	 	B3	M	07:30PM	09:20PM	MM 116	Pittsburgh, Pennsylvania	Levinson
 	 	 	B4	M	07:30PM	09:20PM	MM 116	Pittsburgh, Pennsylvania	Levinson
57144	Elective Studio (Jazz Improv)	3-9	A	TBA			TBA	Pittsburgh, Pennsylvania	Defade
 	 	 	B	TBA			TBA	Pittsburgh, Pennsylvania	Instructor TBA
57145	Elective Studio (Alexander Technique II)	3.0	A3	TBA			TBA	Pittsburgh, Pennsylvania	Caruso
 	 	 	A4	TBA			TBA	Pittsburgh, Pennsylvania	Caruso
57150	Basic Harmony II	9.0	A	TR	11:30AM	01:20PM	MM 116	Pittsburgh, Pennsylvania	Domencic
57153	Harmony II	9.0	A	TR	12:00PM	01:20PM	CFA A2	Pittsburgh, Pennsylvania	Randall
 	 	 	B	TR	12:00PM	01:20PM	CFA M157	Pittsburgh, Pennsylvania	Whipple
57162	Eurhythmics II	3.0	B	MWF	09:30AM	10:20AM	MM 119	Pittsburgh, Pennsylvania	Neely
 	 	 	C	MWF	10:30AM	11:20AM	MM 119	Pittsburgh, Pennsylvania	Neely
 	 	 	D	MWF	11:30AM	12:20PM	MM 119	Pittsburgh, Pennsylvania	Neely
57164	Eurhythmics IV	3.0	B	TR	10:30AM	11:20AM	MM 119	Pittsburgh, Pennsylvania	Joseph
 	 	 	C	TR	11:30AM	12:20PM	MM 119	Pittsburgh, Pennsylvania	Joseph
57171	Introduction to Music Technology (self-paced)	6.0	A3	M	08:30AM	09:20AM	MM 119A	Pittsburgh, Pennsylvania	Opie
 	 	 	A4	M	08:30AM	09:20AM	MM 119A	Pittsburgh, Pennsylvania	Opie
57182	Solfege II	3.0	A	MWF	08:30AM	09:20AM	CFA M160	Pittsburgh, Pennsylvania	Jackovic
 	 	 	B	MWF	09:30AM	10:20AM	CFA M160	Pittsburgh, Pennsylvania	Jackovic
57184	Solfege IV	3.0	A	MWF	11:30AM	12:20PM	CFA M157	Pittsburgh, Pennsylvania	Cagley
 	 	 	B	MWF	12:30PM	01:20PM	CFA M157	Pittsburgh, Pennsylvania	Cagley
57186	Advanced Solfege II	3.0	A	MWF	10:30AM	11:20AM	CFA M160	Pittsburgh, Pennsylvania	Ozeas
57190	Repertoire and Listening for Musicians I	3.0	Lec	TBA			DNM DNM	Pittsburgh, Pennsylvania	Johnston
 	 	 	A	F	08:30AM	09:20AM	PH A18B	Pittsburgh, Pennsylvania	Johnston
 	 	 	B	F	09:30AM	10:20AM	PH A18B	Pittsburgh, Pennsylvania	Johnston
 	 	 	C	F	10:30AM	11:20AM	PH A18B	Pittsburgh, Pennsylvania	Johnston
57191	Keyboard Studies	3.0	A	TBA			DNM DNM	Pittsburgh, Pennsylvania	Larocca
57194	Collaborative Piano Skills II	3.0	A	W	03:30PM	04:20PM	CFA M160	Pittsburgh, Pennsylvania	Carver
57197	English for Music Students	0-18	A	MR	08:30AM	09:50AM	PH A20A	Pittsburgh, Pennsylvania	Harmatz
 	 	 	 	MR	05:30PM	07:20PM	MM 127	Pittsburgh, Pennsylvania
57208	Secondary Studio	3-9	A	TBA			DNM DNM	Pittsburgh, Pennsylvania	Ferla, Aylmer
 	 	 	B	TBA			DNM DNM	Pittsburgh, Pennsylvania	Aylmer
 	 	 	C	TBA			DNM DNM	Pittsburgh, Pennsylvania	Instructor TBA
 	 	 	D	TBA			DNM DNM	Pittsburgh, Pennsylvania	Instructor TBA
 	 	 	E	TBA			DNM DNM	Pittsburgh, Pennsylvania	Instructor TBA
 	 	 	F	TBA			DNM DNM	Pittsburgh, Pennsylvania	Instructor TBA
 	 	 	G	TBA			DNM DNM	Pittsburgh, Pennsylvania	Instructor TBA
 	 	 	H	TBA			DNM DNM	Pittsburgh, Pennsylvania	Instructor TBA
 	 	 	I	TBA			DNM DNM	Pittsburgh, Pennsylvania	Instructor TBA
 	 	 	J	TBA			DNM DNM	Pittsburgh, Pennsylvania	Instructor TBA
57212	Movement and Dance IV	3.0	A	WF	09:00AM	10:20AM	GYM SGYM	Pittsburgh, Pennsylvania	De La Reza, Kope
57226	Chamber Music (String Quartet)	3.0	A4	TBA			DNM DNM	Pittsburgh, Pennsylvania	Instructor TBA
 	 	 	B4	TBA			DNM DNM	Pittsburgh, Pennsylvania	Instructor TBA
 	 	 	C4	TBA			DNM DNM	Pittsburgh, Pennsylvania	Instructor TBA
 	 	 	D4	TBA			DNM DNM	Pittsburgh, Pennsylvania	Instructor TBA
 	 	 	E4	TBA			DNM DNM	Pittsburgh, Pennsylvania	Instructor TBA
 	 	 	F4	TBA			DNM DNM	Pittsburgh, Pennsylvania	Instructor TBA
 	 	 	G4	TBA			DNM DNM	Pittsburgh, Pennsylvania	Instructor TBA
 	 	 	H4	TBA			DNM DNM	Pittsburgh, Pennsylvania	Instructor TBA
 	 	 	I4	TBA			DNM DNM	Pittsburgh, Pennsylvania	Instructor TBA
 	 	 	J4	TBA			DNM DNM	Pittsburgh, Pennsylvania	Instructor TBA
57227	Jazz Orchestra	3.0	A	MW	06:30PM	07:50PM	MM 119	Pittsburgh, Pennsylvania	Defade
57228	Chamber Music	3.0	A4	TBA			DNM DNM	Pittsburgh, Pennsylvania	Van Hoesen
 	 	 	B4	TBA			DNM DNM	Pittsburgh, Pennsylvania	Instructor TBA
 	 	 	C4	TBA			DNM DNM	Pittsburgh, Pennsylvania	Van Hoesen
 	 	 	D4	TBA			DNM DNM	Pittsburgh, Pennsylvania	Instructor TBA
 	 	 	E4	TBA			DNM DNM	Pittsburgh, Pennsylvania	Instructor TBA
 	 	 	F4	TBA			DNM DNM	Pittsburgh, Pennsylvania	Instructor TBA
 	 	 	G4	TBA			DNM DNM	Pittsburgh, Pennsylvania	Sargsyan
 	 	 	H4	TBA			DNM DNM	Pittsburgh, Pennsylvania	Sargsyan
 	 	 	I4	TBA			DNM DNM	Pittsburgh, Pennsylvania	Instructor TBA
 	 	 	J4	TBA			DNM DNM	Pittsburgh, Pennsylvania	Instructor TBA
 	 	 	K4	TBA			DNM DNM	Pittsburgh, Pennsylvania	Kostyniak
 	 	 	L4	TBA			DNM DNM	Pittsburgh, Pennsylvania	Instructor TBA
 	 	 	M4	TBA			DNM DNM	Pittsburgh, Pennsylvania	Thompson
 	 	 	N4	TBA			DNM DNM	Pittsburgh, Pennsylvania	Instructor TBA
 	 	 	O4	TBA			DNM DNM	Pittsburgh, Pennsylvania	Bell
 	 	 	P4	TBA			DNM DNM	Pittsburgh, Pennsylvania	Instructor TBA
 	 	 	Q4	TBA			DNM DNM	Pittsburgh, Pennsylvania	Wu
 	 	 	R4	TBA			DNM DNM	Pittsburgh, Pennsylvania	Instructor TBA
 	 	 	S4	TBA			DNM DNM	Pittsburgh, Pennsylvania	Zelkowicz
 	 	 	T4	TBA			DNM DNM	Pittsburgh, Pennsylvania	Instructor TBA
 	 	 	U4	TBA			DNM DNM	Pittsburgh, Pennsylvania	Instructor TBA
 	 	 	V4	TBA			DNM DNM	Pittsburgh, Pennsylvania	Kim
 	 	 	W4	TBA			DNM DNM	Pittsburgh, Pennsylvania	Whipple
 	 	 	X4	TBA			DNM DNM	Pittsburgh, Pennsylvania	Instructor TBA
 	 	 	Y4	TBA			DNM DNM	Pittsburgh, Pennsylvania	Bell
 	 	 	Z4	TBA			DNM DNM	Pittsburgh, Pennsylvania	Wu
57229	Chamber Music	3.0	A4	TBA			DNM DNM	Pittsburgh, Pennsylvania	Instructor TBA
 	 	 	B4	TBA			DNM DNM	Pittsburgh, Pennsylvania	Instructor TBA
 	 	 	C4	TBA			DNM DNM	Pittsburgh, Pennsylvania	Instructor TBA
 	 	 	D4	TBA			DNM DNM	Pittsburgh, Pennsylvania	Instructor TBA
 	 	 	E4	TBA			DNM DNM	Pittsburgh, Pennsylvania	Instructor TBA
 	 	 	F4	TBA			DNM DNM	Pittsburgh, Pennsylvania	Instructor TBA
 	 	 	G4	TBA			DNM DNM	Pittsburgh, Pennsylvania	Instructor TBA
 	 	 	H4	TBA			DNM DNM	Pittsburgh, Pennsylvania	Instructor TBA
 	 	 	I4	TBA			DNM DNM	Pittsburgh, Pennsylvania	Instructor TBA
 	 	 	J4	TBA			DNM DNM	Pittsburgh, Pennsylvania	Instructor TBA
 	 	 	K4	TBA			DNM DNM	Pittsburgh, Pennsylvania	Instructor TBA
 	 	 	L4	TBA			DNM DNM	Pittsburgh, Pennsylvania	Instructor TBA
 	 	 	M4	TBA			DNM DNM	Pittsburgh, Pennsylvania	Instructor TBA
 	 	 	N4	TBA			DNM DNM	Pittsburgh, Pennsylvania	Instructor TBA
 	 	 	O4	TBA			DNM DNM	Pittsburgh, Pennsylvania	Instructor TBA
 	 	 	P4	TBA			DNM DNM	Pittsburgh, Pennsylvania	Instructor TBA
 	 	 	Q4	TBA			DNM DNM	Pittsburgh, Pennsylvania	Instructor TBA
 	 	 	R4	TBA			DNM DNM	Pittsburgh, Pennsylvania	Instructor TBA
 	 	 	S4	TBA			DNM DNM	Pittsburgh, Pennsylvania	Instructor TBA
 	 	 	T4	TBA			DNM DNM	Pittsburgh, Pennsylvania	Instructor TBA
 	 	 	U4	TBA			DNM DNM	Pittsburgh, Pennsylvania	Instructor TBA
 	 	 	V4	TBA			DNM DNM	Pittsburgh, Pennsylvania	Instructor TBA
 	 	 	W4	TBA			DNM DNM	Pittsburgh, Pennsylvania	Instructor TBA
 	 	 	X4	TBA			DNM DNM	Pittsburgh, Pennsylvania	Instructor TBA
 	 	 	Y4	TBA			DNM DNM	Pittsburgh, Pennsylvania	Instructor TBA
 	 	 	Z4	TBA			DNM DNM	Pittsburgh, Pennsylvania	Instructor TBA
57230	Baroque Ensemble	3.0	A	MW	10:30AM	11:50AM	CFA ACH	Pittsburgh, Pennsylvania	Instructor TBA
57231	Chamber Ensemble	3.0	A4	F	02:30PM	03:20PM	CFA KRESGE	Pittsburgh, Pennsylvania	Sullivan
 	 	 	B4	TBA			DNM DNM	Pittsburgh, Pennsylvania	Instructor TBA
 	 	 	C4	TBA			DNM DNM	Pittsburgh, Pennsylvania	Instructor TBA
 	 	 	D4	TBA			DNM DNM	Pittsburgh, Pennsylvania	Instructor TBA
 	 	 	E4	TBA			DNM DNM	Pittsburgh, Pennsylvania	Instructor TBA
57232	Chamber Music Guitar	3.0	A	TBA			DNM DNM	Pittsburgh, Pennsylvania	Ferla, Marcinizyn
57233	Sonatas	3.0	A	TBA			DNM DNM	Pittsburgh, Pennsylvania	Instructor TBA
 	 	 	B	TBA			DNM DNM	Pittsburgh, Pennsylvania	Instructor TBA
 	 	 	C	TBA			DNM DNM	Pittsburgh, Pennsylvania	Instructor TBA
 	 	 	D	TBA			DNM DNM	Pittsburgh, Pennsylvania	Instructor TBA
 	 	 	E	TBA			DNM DNM	Pittsburgh, Pennsylvania	Instructor TBA
57235	Chamber Music	3.0	A4	TBA			DNM DNM	Pittsburgh, Pennsylvania	Berntsen
 	 	 	B4	TBA			DNM DNM	Pittsburgh, Pennsylvania	Vosburgh
 	 	 	C4	TBA			DNM DNM	Pittsburgh, Pennsylvania	Kostyniak
 	 	 	D4	TBA			DNM DNM	Pittsburgh, Pennsylvania	Crewe
 	 	 	E4	TBA			DNM DNM	Pittsburgh, Pennsylvania	Knox
 	 	 	F4	TBA			DNM DNM	Pittsburgh, Pennsylvania	Laduke
 	 	 	G4	TBA			DNM DNM	Pittsburgh, Pennsylvania	Sullivan
 	 	 	H4	TBA			DNM DNM	Pittsburgh, Pennsylvania	Knox
 	 	 	I4	TBA			DNM DNM	Pittsburgh, Pennsylvania	Instructor TBA
 	 	 	J4	TBA			DNM DNM	Pittsburgh, Pennsylvania	Instructor TBA
 	 	 	K4	TBA			DNM DNM	Pittsburgh, Pennsylvania	Instructor TBA
 	 	 	L4	TBA			DNM DNM	Pittsburgh, Pennsylvania	Instructor TBA
 	 	 	M4	TBA			DNM DNM	Pittsburgh, Pennsylvania	Instructor TBA
 	 	 	N4	TBA			DNM DNM	Pittsburgh, Pennsylvania	Instructor TBA
 	 	 	O4	TBA			DNM DNM	Pittsburgh, Pennsylvania	Instructor TBA
 	 	 	P4	TBA			DNM DNM	Pittsburgh, Pennsylvania	Instructor TBA
 	 	 	Q4	TBA			DNM DNM	Pittsburgh, Pennsylvania	Instructor TBA
 	 	 	R4	TBA			DNM DNM	Pittsburgh, Pennsylvania	Instructor TBA
 	 	 	S4	TBA			DNM DNM	Pittsburgh, Pennsylvania	Instructor TBA
 	 	 	T4	TBA			DNM DNM	Pittsburgh, Pennsylvania	Instructor TBA
 	 	 	U4	TBA			DNM DNM	Pittsburgh, Pennsylvania	Instructor TBA
 	 	 	V4	TBA			DNM DNM	Pittsburgh, Pennsylvania	Instructor TBA
 	 	 	W4	TBA			DNM DNM	Pittsburgh, Pennsylvania	Instructor TBA
 	 	 	X4	TBA			DNM DNM	Pittsburgh, Pennsylvania	Instructor TBA
 	 	 	Y4	TBA			DNM DNM	Pittsburgh, Pennsylvania	Instructor TBA
 	 	 	Z4	TBA			DNM DNM	Pittsburgh, Pennsylvania	Instructor TBA
57236	Performance for Composers	3.0	A	TBA			DNM DNM	Pittsburgh, Pennsylvania	Balada, Vali, Galbraith, Whipple
57241	Acting II	6.0	A	TR	10:00AM	11:20AM	CFA ACH	Pittsburgh, Pennsylvania	McKay
57258	20th-21st Century Techniques	6.0	A	F	10:30AM	12:20PM	MM 127	Pittsburgh, Pennsylvania	Vali
57271	Orchestration II	6.0	A	F	08:30AM	10:20AM	CFA M157	Pittsburgh, Pennsylvania	Balada
57274	Piano Pedagogy II	6.0	A	WF	12:30PM	01:20PM	CFA M160	Pittsburgh, Pennsylvania	Li
57276	Piano Pedagogy IV	6.0	A	WF	01:30PM	02:20PM	CFA M160	Pittsburgh, Pennsylvania	Li
57283	Music History I	9.0	A	MF	01:30PM	02:50PM	CFA A2	Pittsburgh, Pennsylvania	Ruth
57285	Music History III	9.0	A	MW	01:30PM	02:50PM	BH 136A	Pittsburgh, Pennsylvania	Fallon
57290	Repertoire and Listening for Musicians III	3.0	Lec	TBA			DNM DNM	Pittsburgh, Pennsylvania	Johnston
 	 	 	A	F	08:30AM	09:20AM	PH A18B	Pittsburgh, Pennsylvania	Johnston
 	 	 	B	F	09:30AM	10:20AM	PH A18B	Pittsburgh, Pennsylvania	Johnston
 	 	 	C	F	10:30AM	11:20AM	PH A18B	Pittsburgh, Pennsylvania	Johnston
57293	Keyboard Studies Test (Degree)	0.0	A4	TBA			DNM DNM	Pittsburgh, Pennsylvania	Larocca
57294	Beginning Piano Test	0.0	A4	TBA			DNM DNM	Pittsburgh, Pennsylvania	Larocca
57295	Keyboard Studies (Studio)	3.0	A	TBA			DNM DNM	Pittsburgh, Pennsylvania	Li, Larocca
57296	Keyboard Studies (Studio)	3.0	A	TBA			DNM DNM	Pittsburgh, Pennsylvania	Li, Larocca
57297	Keyboard Studies (Studio)	3.0	A	TBA			DNM DNM	Pittsburgh, Pennsylvania	Li, Larocca
57298	Keyboard Studies (Studio)	3.0	A	TBA			DNM DNM	Pittsburgh, Pennsylvania	Li, Larocca
57299	Bagpipe and Drum Band	3.0	A	M	07:00PM	08:50PM	TBA	Pittsburgh, Pennsylvania	Carlisle
57300	Advanced Bagpipe and Drum Band	3.0	A	M	07:00PM	08:50PM	TBA	Pittsburgh, Pennsylvania	Carlisle
57301	Bagpipe History	3.0	A	TBA			DNM DNM	Pittsburgh, Pennsylvania	Carlisle
57304	Bagpipe Maintenance	3.0	A	TBA			DNM DNM	Pittsburgh, Pennsylvania	Carlisle
57307	Bagpipe Theory	3.0	A	TBA			DNM DNM	Pittsburgh, Pennsylvania	Carlisle
57313	Topics in Movement and Dance	1.5	A3	WF	10:30AM	11:20AM	GYM SGYM	Pittsburgh, Pennsylvania	De La Reza, Kope
57314	Topics in Movement and Dance	1.5	A4	WF	10:30AM	11:20AM	GYM SGYM	Pittsburgh, Pennsylvania	De La Reza, Kope
57330	Beginning Piano for Minors	3.0	A	F	01:30PM	02:20PM	MM 119A	Pittsburgh, Pennsylvania	Larocca
 	 	 	B	F	02:30PM	03:20PM	MM 119A	Pittsburgh, Pennsylvania	Larocca
57333	Band and Choral Arranging	6.0	A	M	12:30PM	02:20PM	MM 116	Pittsburgh, Pennsylvania	Story
57336	Instrumental/Choral Conducting	6.0	A	TR	09:30AM	10:20AM	CFA A2	Pittsburgh, Pennsylvania	Douglas
 	 	 	B	TR	10:30AM	11:20AM	CFA A2	Pittsburgh, Pennsylvania	Douglas
57337	Sound Recording	6.0	A4	TR	04:30PM	05:50PM	CFA A6	Pittsburgh, Pennsylvania	Schulz
 	 	 	13	M	06:30PM	07:50PM	CFA A6	Pittsburgh, Pennsylvania	Schulz
 	 	 	A3	W	05:00PM	06:20PM	CFA A6	Pittsburgh, Pennsylvania	Schulz
 	 	 	B3	W	06:30PM	07:50PM	CFA A6	Pittsburgh, Pennsylvania	Schulz
57338	Sound Editing and Mastering	6.0	A4	TR	06:30PM	07:20PM	CFA A6	Pittsburgh, Pennsylvania	Schulz
57340	Acting IV	6.0	A	TR	08:30AM	09:50AM	CFA ACH	Pittsburgh, Pennsylvania	McKay, Lehane
 	 	 	B	TR	08:30AM	09:50AM	GYM SGYM	Pittsburgh, Pennsylvania	McKay, Lehane
57347	Electronic and Computer Music	6.0	A	TR	09:30AM	10:20AM	MM 119A	Pittsburgh, Pennsylvania	Opie
57349	Supervised Theory Teaching	6.0	A	TBA			DNM DNM	Pittsburgh, Pennsylvania	Randall
57350	Dalcroze Piano Improvisation	3-6	A	TBA			DNM DNM	Pittsburgh, Pennsylvania	Joseph
57351	Dalcroze Piano Improvisation	3-6	A	TBA			DNM DNM	Pittsburgh, Pennsylvania	Joseph
57355	Secondary Guided Teaching	3.0	A	M	08:30AM	11:20AM	CFA M157	Pittsburgh, Pennsylvania	Dell
57362	Woodwind Methods	3.0	A	TR	12:30PM	01:20PM	MM 119	Pittsburgh, Pennsylvania	Gerlach
57363	String Methods	3.0	A	M	07:30PM	09:20PM	MM 127	Pittsburgh, Pennsylvania	McCarthy
57364	Conducting Practicum	3.0	A	TBA			DNM DNM	Pittsburgh, Pennsylvania	Instructor TBA
 	 	 	B	TBA			DNM DNM	Pittsburgh, Pennsylvania	Instructor TBA
57367	Supervised Recording Teaching	6.0	A	TBA			DNM DNM	Pittsburgh, Pennsylvania	Instructor TBA
57368	Supervised History Teaching	6.0	A	TBA			DNM DNM	Pittsburgh, Pennsylvania	Instructor TBA
57369	Supervised Solfege Teaching	6.0	A	TBA			DNM DNM	Pittsburgh, Pennsylvania	Instructor TBA
57370	Stage Direction	3.0	A	TBA			DNM DNM	Pittsburgh, Pennsylvania	Ozeas
57374	Music in the Urban School	9.0	A	TBA			DNM DNM	Pittsburgh, Pennsylvania	Ozeas
57376	Music in the Secondary School	6.0	A	M	03:00PM	05:20PM	CFA M160	Pittsburgh, Pennsylvania	Dell
57381	Collaborative Piano I	3-9	A	TBA			DNM DNM	Pittsburgh, Pennsylvania	Carver
57382	Collaborative Piano II	3-9	A	TBA			DNM DNM	Pittsburgh, Pennsylvania	Carver
57383	Collaborative Piano III	3-9	A	TBA			DNM DNM	Pittsburgh, Pennsylvania	Carver
57384	Collaborative Piano IV	3-9	A	TBA			DNM DNM	Pittsburgh, Pennsylvania	Carver
57385	Collaborative Piano V	3-9	A	TBA			DNM DNM	Pittsburgh, Pennsylvania	Carver
57386	Collaborative Piano VI	3-9	A	TBA			DNM DNM	Pittsburgh, Pennsylvania	Carver
57387	Professional Essentials for the Percussionist	3.0	A3	M	07:00PM	08:50PM	CFA A1	Pittsburgh, Pennsylvania	Evans, Branson
57390	Outreach Performance	0.0	A4	TBA			DNM DNM	Pittsburgh, Pennsylvania	Ozeas
57391	Keyboard Studies (Music Ed)	3.0	A	TBA			DNM DNM	Pittsburgh, Pennsylvania	Larocca
57392	Keyboard Studies (Music Ed)	3.0	A	TBA			DNM DNM	Pittsburgh, Pennsylvania	Larocca
57393	Keyboard Studies Test (Music Ed)	0.0	A4	TBA			DNM DNM	Pittsburgh, Pennsylvania	Larocca
57394	Guitar Test (Music Ed)	0.0	A4	TBA			DNM DNM	Pittsburgh, Pennsylvania	Ferla
57407	Sound Material, Sound Art:	10.0	 	 	 	 	 	 
 	Sound Material, Sound Art	 	A	MW	12:30PM	03:20PM	CFA 323	Pittsburgh, Pennsylvania	Aresty
 	 	 	 	M	01:30PM	03:20PM	CFA 111	Pittsburgh, Pennsylvania
 	 	 	 	W	12:30PM	03:20PM	CFA 111	Pittsburgh, Pennsylvania
57408	Form and Analysis	6.0	A	TR	09:30AM	10:20AM	MM 127	Pittsburgh, Pennsylvania	Domencic
 	 	 	B	TR	08:30AM	09:20AM	MM 127	Pittsburgh, Pennsylvania	Domencic
57410	Ensemble Elective	3-6	A	TBA			DNM DNM	Pittsburgh, Pennsylvania	Instructor TBA
57417	Major Vocal Performance Ensemble	6.0	A	TWRF	03:30PM	06:20PM	MM 119	Pittsburgh, Pennsylvania	Sensi Sellner, Blackwell
57418	Major Instrumental Ensemble	6.0	A	TR	08:30AM	09:50AM	CFA KRESGE	Pittsburgh, Pennsylvania	Thompson, Cardenes, Vosburgh
 	 	 	 	TWRF	03:30PM	05:50PM	CFA ACH	Pittsburgh, Pennsylvania	 
 	 	 	 	WF	09:00AM	10:20AM	CFA ACH	Pittsburgh, Pennsylvania	 
57419	Major Choral Ensemble	6.0	A	TR	03:30PM	06:20PM	MM 119	Pittsburgh, Pennsylvania	Sensi Sellner
